Job_Description,CV_Text,Label
"רכז /ת גיוס (החלפה לחל""ד) המרכז לחינוך סייבר פועל לצמצום פערים חברתיים באמצעות חינוך למצוינות וחיזוק מיומנויות. אנו מפתחים ומובילים תכניות חינוכיות בתחום המחשבים והסייבר שנועדו לחולל שינוי בפריפריה הגיאוגרפית והחברתית בישראל.יש לך חיבור מהיר לאנשים ועין חדה לזיהוי כישרונות?בוא.י להוביל תהליכי גיוס מקצה לקצה בארגון שמשנה מציאות בכל יום. היקף משרה: 100% תחילת עבודה: מידיית למשך חצי שנה עם אופציה להארכה (החלפה לחל""ד)מיקום: העבודה מתבצעת במשרדי הארגון בראש העין, קיימת גמישות לעבודה היברידית (משרדים/בית)התפקיד כולל:  ניהול גיוס מקצה לקצה: איתור צרכים מול מנהלים, דיוק פרופילים ופרסום במגוון פלטפורמות.הובלת ראיונות פרונטליים וטלפוניים.ליווי מועמדים ועובדים מרגע הכניסה לתפקיד, לחיזוק החיבור לארגון.עבודה משותפת עם מנהלים.ות וממשקים רבים.חלק מצוות הון אנושי כולל סיוע בנושאי רווחה ופרויקטים מחלקתיים.דרישות: ניסיון של לפחות שנ",טכנאי/ת תמיכה טכנית עם ניסיון בפתרון תקלות מחשוב ותקשורת.,1
"למסעדת קאופמן כהן בהרצליה - דרוש /ה טבח /ית לעבודה בסביבה צעירה ונעימה המשרה ממוקמת בהרצליה,ללא שבתות - המקום כשר,שכר גבוה ותנאים מעולים למתאימים!עבודה במטבח פתוח,דגש על Fine Diningדרישות: עדיפות לבעלי ניסיון ממסעדות שףיחסי אנוש טוביםחוש אסטתי מפותחיצירתיותיכולת עבודת צוות המשרה מיועדת לנשים ולגברים כאחד.","מלצר/ית עם ניסיון במסעדות ובבתי מלון, תודעת שירות גבוהה.",1
"שוקולטייר /ית - הצטרף /י לעולם של דיוק, יצירתיות ויוקרה במלון InterContinental Jerusalem האם שוקולד עבורכם הוא שילוב של מדע ואומנות? מלון InterContinental Jerusalem מזמין שוקולטייר/ית מקצועי/ת ויצירתי/ת להצטרף לנבחרת הקונדיטוריה של המלון. בתפקיד זה, תהיה/י האחראי/ת על יצירת קולקציית שוקולד יוקרתית - מפרלינים בעבודת יד ועד לפסלים אומנותיים - תוך עבודה עם חומרי הגלם המשובחים בעולם וטכניקות מתקדמות.אנו מחפשים איש מקצוע עם ""ידי זהב"", עין אסתטית חדה ותשוקה להביא את עולם השוקולד לרמת ה-Fine Dining הגבוהה ביותר.מהות התפקיד:אומנות הייצור: פיתוח וייצור מוצרי שוקולד עילית: פרלינים, בונבונים, טבלאות גורמה, עיטורים אומנותיים לקינוחים ומוצרי VIP לחדרי האורחים.מומחיות טכנית: שליטה מלאה בתהליכי טמפרור (Tempering), יציקות, ציפויים וגימורים ברמת דיוק מיקרוסקופית.חדשנות קולינרית: שילוב טעמים נועזים, טקסטורות מפתיעות ועיצובים מודרניים המיישרים קו עם המגמות העולמיות בשוקולטרי.סטנדרט בינלאומי: עבו","מחסנאי/ת עם ניסיון בניהול מלאי וקבלת סחורה, אחראי/ת ומדויק/ת.",0
"מנהל /ת מוקד  תמיכה טכנית קבוצת יעל מגייסת  מנהל /ת מוקד  תמיכה טכנית (IT Support  team lead ) לארגון ממשלתי הממוקם בירושליםתיאור התפקיד-  ניהול כולל של מוקד התמיכה הטכנית ומתן שירות לעובדי הארגון.- הובלת תהליכי עבודה, חניכה מקצועית ובקרה על איכות השירות ועמידה ביעדי SLA.-  ניהול שוטף של מערך הקריאות, מעקב אחר מדדים והפקת דוחות בקרה.- סמכות מקצועית לטיפול בתקלות מורכבות בחומרה,  תוכנה ותקשורת בסביבה היברידית (Microsoft / Google).-  ניהול משתמשים/ות, הרשאות ומערכות ליבה להבטחת רציפות תפקודית.- כתיבת נהלים ומסמכי ידע (Knowledge Base) וזיהוי תקלות חוזרות לשיפור מתמיד.דרישות: - השכלה רלוונטית: תואר ראשון במדעי המחשב/  הנדסת מחשבים ; או תואר אחר עם קורסים מתקדמים במערכות מידע; או הנדסאי/ת מחשבים; או הכשרה טכנולוגית רלוונטית כמפורט בתנאי הסף.- יכולת Hands-On לפתרון תקלות  תוכנה ומערכות הפעלה מורכבות.- הבנה טכנית בתקשורת ","סטודנט/ית להנדסת תוכנה המחפש/ת עבודה בתחום הטכנולוגיה, ידע ב-Java ו-Git.",1
"דרוש /ה נהג /ת חלוקה ומשאית לחברת ואקו פק תעשיות בע""מ הממוקמת ביהוד, דרוש /ה נהג /ת חלוקה ומשאית.למשרה קבועה בימים א'-ה'.שעות עבודה: 07:00-17:00.יציאה וחזרה: יהוד.משרה מלאה, תנאים טובים למתאים /ה!דרישות: * בעל /ת רישיון נהיגה רלוונטי - חובה.* רצון לעבוד ומוטיבציה גבוהה.* אחריות, רצינות ועמידה בזמנים.* ניסיון קודם - יתרון אך לא חובה.* המשרה מיועדת לנשים ולגברים כאחד.",איש/אשת תחזוקה עם ניסיון בתיקונים כלליים ובעבודות אחזקה שוטפת.,0
"יועץ /ת מיגון - עם ידע במצלמות, מערכות אזעקה חברת מוקד אמון, מהמובילות בתחום האבטחה והמיגון, מחפשת אנשי מקצוע עם ידע טכני במיגון. אם יש לך ידע במערכות אבטחה, מצלמות או אזעקה - בוא/י להיות סוכן/ת שטח מוביל/ה במוקד אמון!למה להצטרף אלינו?* רכב צמוד ותנאים מצוינים* סביבת עבודה מקצועית ודינמית* אפשרויות קידום והתקדמות בחברה גדולה ומובילהדרישות: מה אנחנו מחפשים?* ידע טכני במערכות אבטחה, מצלמות או אזעקות - חובה* מוטיבציה גבוהה ורצון להצליח* ראש גדול ויכולת למידה* רישיון נהיגה בתוקף - חובה המשרה מיועדת לנשים ולגברים כאחד.",נציג/ת תמיכה עם ניסיון בפתרון תלונות לקוחות ומענה מהיר.,0
"מכונאי /ת רכב כבד לחברה ותיקה ומצליחה במודיעין לחברה ותיקה ומצליחה העוסקת ביבוא, מכירה ושירות של כלי צמ""ה, מלגזות וטרקטורים דרוש/ה מכונאי/ת רכב כבד למוסך החברה במודיעין.עבודה במשרה מלאה בימים א-ה בין השעות 07:00-16:00.תנאים טובים למתאים/ה- ארוחות מסובסדות, מתנות בחגים ובימי הולדת, ימי גיבוש.דרישות: - ניסיון של 5 שנים כמכונאי צמ""ה/מלגזות. - תעודה מקצועית.- רישיונות נוספים - יתרון.- אנגלית - יתרון.- המשרה מיועדת לנשים ולגברים כאחד.","עובד/ת ייצור עם ניסיון בעבודה פיזית בקו ייצור, זמין/ה למשמרות.",1
"מחפש /ת עבודה קרובה לבית? דרושים /ות לעולם הקמעונאות! קופאים /ות בפריסה ארצית! דרושים/ות קופאים/ות לרשת מזון מובילה בפריסה ארצית!עבודה בפריסה ארצית - קרוב לביתכם/ן!רוצה עבודה עם אנשים, אווירה טובה ותחושת סיפוק בסוף כל יום?הצטרף/י לצוות החיוך שמאחורי הקופה כי כל לקוח יוצא עם חוויה טובה!מה מחכה לך אצלנו?סביבת עבודה צעירה, דינמית ומשפחתיתעבודה במשמרות גמישות כי יש גם חיים מחוץ לעבודה??תנאים טובים למתאימים/ותהתחלה מיידית בוא/י לעבוד עוד השבוע!דרישות: ניסיון קודם יתרון חייבים רק ראש טוב, אחריות וחיוך גדול!! המשרה מיועדת לנשים ולגברים כאחד.","מוכר/ת בחנות עם ניסיון בסידור סחורה ובקופה, אחראי/ת ומהיר/ה בלמידה.",1
"דרושים /ות סדרנים /ות וקופאים /ות זמניים /ות לחודש ברשת סטוק מובילה! מחפשים/ות עבודה זמנית לתקופה הקרובה?דרושים/ות סדרנים/ות וקופאים/ות זמניים/ות לחודש ברשת סטוק מובילה.מיקום: בית שמש | פתח תקווה | כפר סבא | רמלה | מודיעין | ירושלים.תאריכי עבודה:מיידי עד ה18/19.03שעות העבודה:א'-ה' + סופי שבוע.זמינות למשמרות בוקר וגם ערב.שכר:קופה - 45 ש""ח לשעהסדרנות - 50 ש""ח לשעה*אין צורך בניסיון קודםדרישות: זמינות מלאה לכל תקופת הפרויקט (עד סוף מרץ)!זמינות לסופי שבוע - 6 משמרות בשבוע חובה!זמינות מלאה למשמרות בוקר וגם ערב - ללא אילוצים! המשרה מיועדת לנשים ולגברים כאחד.","צלם/ת עם ניסיון בצילום אירועים ומוצרים, זמין/ה לעבודה פרילנס.",0
"לביגודית ויצו קינג ג'ורג' בסניף תל אביב דרוש /ה ממלא /ת מקום עובד /ת ביגודית מעוניינים/ות להיות חלק מרשת חנויות היד השנייה הגדולה בישראל? אנו מחפשים א/נשים שמבינים שלעבוד בחנויות הביגודית זו שליחות - כי כל שקל שיימכר יחזור לקהילה בעשייה קהילתית למען נשים, ילדים נוער וגיל בכיר.דרישות: דרישות התפקיד:? יכולת מוכחות במכירות? יחסי אנוש מעולים, סבלנות, ? אחריות וראש גדול? עמידה ביעדים? ניסיון בתיפעול חנות - יתרון!? זיקה לתחום החברתי- יתרון!? זמינות מיידית.העבודה בהיקף של משרה מלאה ורלוונטית לסניף שלנו בתל אביב, קינג ג'ורג'אז אם את.ה רוצה להיות חלק ממשפחת ויצו, ואכפת לך- מקומך איתנו. תצטרפו המשרה מיועדת לנשים ולגברים כאחד.","טבח/ית עם ניסיון במטבחים מקצועיים, זמין/ה למשמרות ערב ולילה.",0
